DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
27.04.2018 15:33:33;34;64;0;0;28725;15441;17915;16053;5521;4630;1703;
27.04.2018 15:33:34;41;84;0;0;42099;20070;19958;7532;7731;4398;3577;
27.04.2018 15:33:35;47;70;0;0;45391;2975;11369;13956;13533;5899;7330;
27.04.2018 15:33:36;43;78;0;0;42495;65979;3125;6799;8652;6626;3869;
27.04.2018 15:33:37;38;54;0;0;149625;709;14050;10625;10113;8165;9543;
27.04.2018 15:33:38;29;48;0;0;170784;29952;38982;23857;11223;8327;6985;
27.04.2018 15:33:40;21;60;0;0;79543;36401;27995;14256;15156;3851;4113;
27.04.2018 15:33:41;27;56;0;0;26066;9536;24010;8744;9089;3544;2669;
27.04.2018 15:33:42;41;78;0;0;16697;15996;11451;17801;7453;6284;5757;
27.04.2018 15:33:43;57;67;0;0;59324;5136;5790;7374;14992;5933;3239;
27.04.2018 15:33:44;54;50;0;0;210865;18863;8145;5907;18981;1582;2512;
27.04.2018 15:33:45;53;44;0;0;26374;7549;13001;8288;6139;3184;3561;
27.04.2018 15:33:46;35;34;0;0;72580;8422;10492;10881;3236;4471;1697;
27.04.2018 15:33:47;35;44;0;0;48319;17842;10939;15331;14917;11224;1048;
27.04.2018 15:33:48;29;53;0;0;51540;11940;5240;6361;3830;1836;564;
27.04.2018 15:33:49;35;56;0;0;27406;30020;8662;17449;14258;7716;1535;
27.04.2018 15:33:50;50;41;0;0;106059;4045;4914;8197;17679;7627;2469;
27.04.2018 15:33:51;50;43;0;0;29289;18454;4989;11522;10038;7276;4963;
27.04.2018 15:33:52;57;35;0;0;82786;4846;7793;9005;11242;4322;1215;
27.04.2018 15:33:53;53;50;0;0;35423;2545;13327;11034;8082;1216;1928;
27.04.2018 15:33:54;50;56;0;0;18526;16123;15499;13582;6932;2557;2298;
27.04.2018 15:33:55;51;69;0;0;28844;6924;12933;7076;6486;2748;3365;
27.04.2018 15:33:56;35;67;0;0;91940;21968;22556;6022;3336;3833;2010;
27.04.2018 15:33:57;41;74;0;0;21715;12249;3842;5363;11213;3314;1160;
27.04.2018 15:33:58;48;66;0;0;19376;4717;13510;10038;10205;3229;2013;
27.04.2018 15:33:59;35;77;0;0;90990;46192;86992;19317;8407;7287;1148;
27.04.2018 15:34:00;53;88;0;0;25105;12811;38735;7426;9936;4327;985;
27.04.2018 15:34:02;41;100;0;0;12986;3770;32847;8558;5072;2703;2622;
27.04.2018 15:34:03;30;100;0;0;18743;20344;27560;8331;7150;3143;1062;
27.04.2018 15:34:04;57;91;0;0;16147;7810;1345;18926;12530;3435;1370;
27.04.2018 15:34:05;60;91;0;0;7843;11635;12264;8498;4532;3249;1789;
27.04.2018 15:34:06;54;64;0;0;128673;4231;16709;11465;10712;3551;4704;
27.04.2018 15:34:07;54;53;0;0;65401;13904;22040;9893;9965;3263;2829;
27.04.2018 15:34:08;48;56;0;0;32232;8931;4531;9646;12538;4683;2985;
27.04.2018 15:34:09;57;41;0;0;13099;4262;4687;10556;6832;3212;1838;
27.04.2018 15:34:10;70;61;0;0;8444;1017;16758;10170;5862;3404;1836;
27.04.2018 15:34:11;80;67;0;0;10410;8077;10473;6147;6521;3460;2271;
27.04.2018 15:34:12;77;90;0;0;6899;22517;13823;7078;7758;4131;2589;
27.04.2018 15:34:13;56;90;0;0;53431;7523;14396;8344;4353;3224;1294;
27.04.2018 15:34:14;37;64;0;0;108451;20585;20521;42596;22189;3226;3436;
27.04.2018 15:34:15;38;40;0;0;101613;7109;17121;7843;27173;6354;3141;
27.04.2018 15:34:16;50;48;0;0;75970;64046;37508;26674;28817;12241;5814;
27.04.2018 15:34:17;53;67;0;0;18739;24672;36401;14110;6021;4942;1193;
27.04.2018 15:34:18;51;69;0;0;55834;10081;15881;12293;8467;4641;1994;
27.04.2018 15:34:19;40;70;0;0;63280;9596;5600;14120;5599;1998;1351;
27.04.2018 15:34:20;41;69;0;0;14923;8726;7332;4504;7660;2815;2570;
27.04.2018 15:34:21;43;56;0;0;93629;33925;24702;18899;13638;10229;4750;
27.04.2018 15:34:22;50;56;0;0;60582;15468;19345;24657;18107;12312;7287;
27.04.2018 15:34:24;40;57;0;0;285963;40874;20580;24986;11225;5076;7577;
27.04.2018 15:34:25;27;57;0;0;106651;35580;47170;27126;13218;5816;8745;
27.04.2018 15:34:26;29;53;0;0;146322;32498;16327;3767;20862;16873;4163;
27.04.2018 15:34:27;10;47;0;0;286427;37778;23362;10183;11181;4948;1401;
27.04.2018 15:34:28;30;48;0;0;21492;5076;3813;11544;6486;3043;2873;
27.04.2018 15:34:29;47;35;0;0;20780;4849;5582;25443;9601;3150;1698;
27.04.2018 15:34:30;51;44;0;0;21897;13693;10620;3419;7285;3617;2563;
27.04.2018 15:34:31;74;50;0;0;23208;7831;2950;6587;8056;3403;1556;
27.04.2018 15:34:32;61;51;0;0;89309;25696;3987;9292;10118;4397;7705;
27.04.2018 15:34:33;60;44;0;0;290985;29554;14547;26739;79083;7632;2110;
